"id","name","type","phone","website","latitude","longitude","region"
"tat_h005","Hôtel Ksar Hadada","hotel","+216 75 870 100","","32.9789","10.5234","Tataouine"
"tat_h006","Hôtel Sahara Star Tataouine","hotel","+216 75 860 400","","32.9289","10.4523","Tataouine"
"tat_h007","Hôtel Dar Ayed Chenini","hotel","+216 75 860 500","","32.9234","10.2789","Tataouine"
"tat_h008","Hôtel Ksar Ouled Soltane","hotel","+216 75 860 600","","32.8345","10.6789","Tataouine"
"tat_h009","Hôtel Diar Lemdina Tataouine","hotel","+216 75 860 700","","32.9301","10.4534","Tataouine"
"tat_h010","Hôtel El Borj Tataouine","hotel","+216 75 860 800","","32.9289","10.4523","Tataouine"
"tat_h011","Auberge Berbère Chenini","hotel","+216 75 870 200","","32.9234","10.2789","Tataouine"
"tat_h012","Hôtel Diar El Ber Berber","hotel","+216 75 860 900","","32.9289","10.4523","Tataouine"
"tat_h013","Hôtel La Caravane Tataouine","hotel","+216 75 860 050","","32.9301","10.4534","Tataouine"
"tat_h014","Hôtel Mohamed Tataouine","hotel","+216 75 860 150","","32.9289","10.4523","Tataouine"
"tat_h015","Hôtel Dar Loussif","hotel","+216 75 860 250","","32.9301","10.4534","Tataouine"
"tat_r001","Restaurant Sangho Tataouine","restaurant","+216 75 860 124","","32.9289","10.4523","Tataouine"
"tat_r002","Restaurant La Gazelle","restaurant","+216 75 860 350","","32.9301","10.4534","Tataouine"
"tat_r003","Restaurant Le Berbère","restaurant","+216 75 860 450","","32.9289","10.4523","Tataouine"
"tat_r004","Restaurant Dakyanus","restaurant","+216 75 860 550","","32.9301","10.4534","Tataouine"
"tat_r005","Restaurant Sahara Tataouine","restaurant","+216 75 860 650","","32.9289","10.4523","Tataouine"
"tat_r006","Restaurant Chenini Berbère","restaurant","+216 75 870 300","","32.9234","10.2789","Tataouine"
"tat_r007","Restaurant Ksar Ouled","restaurant","+216 75 870 400","","32.8345","10.6789","Tataouine"
"tat_r008","Restaurant Dar Ayed","restaurant","+216 75 870 500","","32.9234","10.2789","Tataouine"
"tat_r009","Restaurant Le Désert","restaurant","+216 75 860 750","","32.9289","10.4523","Tataouine"
"tat_r010","Restaurant Touareg","restaurant","+216 75 860 850","","32.9301","10.4534","Tataouine"
"tat_r011","Restaurant Ksar Hadada","restaurant","+216 75 870 600","","32.9789","10.5234","Tataouine"
"tat_r012","Restaurant Le Bédouin","restaurant","+216 75 860 950","","32.9289","10.4523","Tataouine"
"tat_r013","Restaurant Dar Loussif","restaurant","+216 75 870 700","","32.8567","10.3234","Tataouine"
"tat_r014","Restaurant Diar El Ber","restaurant","+216 75 860 075","","32.9289","10.4523","Tataouine"
"tat_r015","Restaurant Médenine Tataouine","restaurant","+216 75 860 175","","32.9301","10.4534","Tataouine"
"tat_m001","Musée Mémoire de Terre Tataouine","museum","+216 75 860 100","","32.9289","10.4523","Tataouine"
"tat_m002","Musée du Patrimoine Berbère","museum","+216 75 870 800","","32.9234","10.2789","Tataouine"
"tat_m003","Musée des Ksour","museum","+216 75 860 200","","32.9289","10.4523","Tataouine"
"tat_m004","Musée Chenini","museum","+216 75 870 900","","32.9234","10.2789","Tataouine"
"tat_m005","Musée Star Wars Tatooine","museum","+216 75 860 300","","32.9289","10.4523","Tataouine"
"tat_mo001","Ksar Ouled Soltane","monument","","","32.8345","10.6789","Tataouine"
"tat_mo002","Ksar Hadada","monument","","","32.9789","10.5234","Tataouine"
"tat_mo003","Chenini Village Berbère","monument","","","32.9234","10.2789","Tataouine"
"tat_mo004","Douiret Village","monument","","","32.8567","10.3234","Tataouine"
"tat_mo005","Ksar Ouled Debbab","monument","","","32.8789","10.7234","Tataouine"
"tat_mo006","Ksar Beni Barka","monument","","","32.8567","10.6234","Tataouine"
"tat_mo007","Ksar Ezzahra","monument","","","32.9456","10.5678","Tataouine"
"tat_mo008","Ksar Ouled Mhammed","monument","","","32.8234","10.6534","Tataouine"
"tat_mo009","Ksar Tamelest","monument","","","32.9123","10.5345","Tataouine"
"tat_mo010","Ksar Megableb","monument","","","32.8678","10.6123","Tataouine"
"tat_mo011","Ksar Beni Aissa","monument","","","32.8456","10.5867","Tataouine"
"tat_mo012","Ksar Jelidet","monument","","","32.8923","10.5234","Tataouine"
"tat_mo013","Ksar Krachoua","monument","","","32.9012","10.5567","Tataouine"
"tat_mo014","Ksar Beni Ghedir","monument","","","32.8789","10.6234","Tataouine"
"tat_mo015","Ksar Ouled Aoun","monument","","","32.8345","10.5934","Tataouine"
"tat_mo016","Site Star Wars Lars Homestead","monument","","","32.9012","10.5012","Tataouine"
"tat_mo017","Mosquée des Sept Dormants","monument","","","32.9234","10.2789","Tataouine"
"tat_mo018","Grande Mosquée Tataouine","monument","","","32.9289","10.4523","Tataouine"
"tat_mo019","Borj Tataouine","monument","","","32.9301","10.4534","Tataouine"
"tat_mo020","Médina Tataouine","monument","","","32.9289","10.4523","Tataouine"
"tat_c001","Café Sangho Tataouine","cafe","","","32.9289","10.4523","Tataouine"
"tat_c002","Café La Gazelle","cafe","","","32.9301","10.4534","Tataouine"
"tat_c003","Café Le Berbère Chenini","cafe","","","32.9234","10.2789","Tataouine"
"tat_c004","Café El Hana Tataouine","cafe","","","32.9289","10.4523","Tataouine"
"tat_c005","Café Le Désert","cafe","","","32.9301","10.4534","Tataouine"
"tat_c006","Café Touareg","cafe","","","32.9289","10.4523","Tataouine"
"tat_c007","Café Sahara","cafe","","","32.9301","10.4534","Tataouine"
"tat_c008","Café Star Wars","cafe","","","32.9289","10.4523","Tataouine"
"tat_c009","Café Ksar Hadada","cafe","","","32.9789","10.5234","Tataouine"
"tat_c010","Café Le Bédouin","cafe","","","32.9301","10.4534","Tataouine"
"tat_c011","Café Dar Ayed","cafe","","","32.9234","10.2789","Tataouine"
"tat_c012","Café Médina","cafe","","","32.9289","10.4523","Tataouine"
"tat_c013","Café El Borj","cafe","","","32.9301","10.4534","Tataouine"
"tat_c014","Café Diwan","cafe","","","32.9289","10.4523","Tataouine"
"tat_c015","Café Sidi Bouhlel","cafe","","","32.9301","10.4534","Tataouine"
"tat_c016","Café Ksar Ouled","cafe","","","32.8345","10.6789","Tataouine"
"tat_c017","Café Le Carthage","cafe","","","32.9289","10.4523","Tataouine"
"tat_c018","Café Chenini Vue","cafe","","","32.9234","10.2789","Tataouine"
"tat_c019","Café Ghomrassen","cafe","","","32.9523","10.3567","Tataouine"
"tat_c020","Café Douiret","cafe","","","32.8567","10.3234","Tataouine"
"tat_p001","Tour Ksour Berbères","attraction","","","32.9289","10.4523","Tataouine"
"tat_p002","Excursion Chenini","attraction","","","32.9234","10.2789","Tataouine"
"tat_p003","Tour Star Wars Tatooine","attraction","","","32.9012","10.5012","Tataouine"
"tat_p004","Excursion Ksar Ouled Soltane","attraction","","","32.8345","10.6789","Tataouine"
"tat_p005","4x4 Désert Tataouine","attraction","","","32.9289","10.4523","Tataouine"
"tat_p006","Camel Trekking Tataouine","attraction","","","32.9301","10.4534","Tataouine"
"tat_p007","Tour Douiret","attraction","","","32.8567","10.3234","Tataouine"
"tat_p008","Festival des Ksour","attraction","","","32.9289","10.4523","Tataouine"
"tat_p009","Tour Ghomrassen","attraction","","","32.9523","10.3567","Tataouine"
"tat_p010","Aventure Désert","attraction","","","32.9289","10.4523","Tataouine"
"tat_p011","Jardin Public Tataouine","park","","","32.9301","10.4534","Tataouine"
"tat_p012","Parc Familial","park","","","32.9289","10.4523","Tataouine"
"tat_mq001","Grande Mosquée Tataouine","mosque","","","32.9289","10.4523","Tataouine"
"tat_mq002","Mosquée Sept Dormants","mosque","","","32.9234","10.2789","Tataouine"
"tat_mq003","Mosquée Chenini","mosque","","","32.9234","10.2789","Tataouine"
"tat_mq004","Mosquée Douiret","mosque","","","32.8567","10.3234","Tataouine"
"tat_mq005","Mosquée Ghomrassen","mosque","","","32.9523","10.3567","Tataouine"
"tat_mk001","Souk Tataouine","marketplace","","","32.9289","10.4523","Tataouine"
"tat_mk002","Marché Hebdomadaire","marketplace","","","32.9301","10.4534","Tataouine"
"tat_mk003","Souk Ghomrassen","marketplace","","","32.9523","10.3567","Tataouine"
"tat_mk004","Marché Chenini","marketplace","","","32.9234","10.2789","Tataouine"
"tat_v001","Vue Chenini","viewpoint","","","32.9234","10.2789","Tataouine"
"tat_v002","Vue Ksar Ouled Soltane","viewpoint","","","32.8345","10.6789","Tataouine"
"tat_v003","Vue Douiret","viewpoint","","","32.8567","10.3234","Tataouine"
"tat_v004","Vue Tatooine Star Wars","viewpoint","","","32.9012","10.5012","Tataouine"
"tat_v005","Vue Désert Tataouine","viewpoint","","","32.9289","10.4523","Tataouine"
"tat_f001","Borj Tataouine","fort","","","32.9301","10.4534","Tataouine"
"tat_f002","Ksar Ouled Soltane Fort","fort","","","32.8345","10.6789","Tataouine"
"tat_f003","Ksar Hadada Fort","fort","","","32.9789","10.5234","Tataouine"
"ari_h001","Hôtel Concorde Berges du Lac","hotel","+216 71 862 000","","36.8395","10.2389","Ariana"
"ari_h002","Hôtel Tunisia Lodge","hotel","+216 71 234 567","","36.8623","10.1934","Ariana"
"ari_h003","Hôtel La Maison Blanche Ariana","hotel","+216 71 849 849","","36.8567","10.1923","Ariana"
"ari_h004","Hôtel Ramada Plaza Tunis","hotel","+216 71 910 100","","36.8956","10.3027","Ariana"
"ari_h005","Hôtel Movenpick Hotel du Lac","hotel","+216 71 861 861","","36.8331","10.2378","Ariana"
"ari_h006","Hôtel Royal Tulip Korbous","hotel","+216 72 234 100","","36.8423","10.2456","Ariana"
"ari_h007","Hôtel Sahbi","hotel","+216 71 234 200","","36.8567","10.1923","Ariana"
"ari_h008","Hôtel Borj Cedria","hotel","+216 71 234 300","","36.8623","10.1934","Ariana"
"ari_h009","Hôtel Les Berges du Lac","hotel","+216 71 862 100","","36.8395","10.2389","Ariana"
"ari_h010","Hôtel Le Diplomate Ariana","hotel","+216 71 234 400","","36.8567","10.1923","Ariana"
"ari_h011","Hôtel El Mouradi Ariana","hotel","+216 71 234 500","","36.8623","10.1934","Ariana"
"ari_h012","Hôtel Diar Lemdina Ariana","hotel","+216 71 234 600","","36.8567","10.1923","Ariana"
"ari_h013","Hôtel Acropole Ariana","hotel","+216 71 234 700","","36.8623","10.1934","Ariana"
"ari_h014","Hôtel Carlton Ariana","hotel","+216 71 234 800","","36.8567","10.1923","Ariana"
"ari_h015","Hôtel Marina Ariana","hotel","+216 71 234 900","","36.8395","10.2389","Ariana"
"ari_r001","Restaurant Le Bistrot du Lac","restaurant","+216 71 862 050","","36.8395","10.2389","Ariana"
"ari_r002","Restaurant Pomodoro Ariana","restaurant","+216 71 234 100","","36.8567","10.1923","Ariana"
"ari_r003","Restaurant Le Sahara Ariana","restaurant","+216 71 234 200","","36.8623","10.1934","Ariana"
"ari_r004","Restaurant Le Carthage Ariana","restaurant","+216 71 234 300","","36.8567","10.1923","Ariana"
"ari_r005","Restaurant Dar Ariana","restaurant","+216 71 234 400","","36.8623","10.1934","Ariana"
"ari_r006","Restaurant Le Lac d'Ariana","restaurant","+216 71 862 200","","36.8395","10.2389","Ariana"
"ari_r007","Restaurant La Pergola Ariana","restaurant","+216 71 234 500","","36.8567","10.1923","Ariana"
"ari_r008","Restaurant Le Saf Saf","restaurant","+216 71 234 600","","36.8623","10.1934","Ariana"
"ari_r009","Restaurant Le Mediterranée","restaurant","+216 71 234 700","","36.8567","10.1923","Ariana"
"ari_r010","Restaurant Le Soleil","restaurant","+216 71 234 800","","36.8623","10.1934","Ariana"
"ari_r011","Restaurant Le Bondin Ariana","restaurant","+216 71 234 900","","36.8567","10.1923","Ariana"
"ari_r012","Restaurant Le Phenicia Ariana","restaurant","+216 71 234 050","","36.8623","10.1934","Ariana"
"ari_r013","Restaurant La Frégate","restaurant","+216 71 234 150","","36.8395","10.2389","Ariana"
"ari_r014","Restaurant Le Pacha Ariana","restaurant","+216 71 234 250","","36.8567","10.1923","Ariana"
"ari_r015","Restaurant Dar El Ouns","restaurant","+216 71 234 350","","36.8623","10.1934","Ariana"
"ari_r016","Restaurant El Andalous","restaurant","+216 71 234 450","","36.8567","10.1923","Ariana"
"ari_r017","Restaurant Maison Bleue Ariana","restaurant","+216 71 234 550","","36.8623","10.1934","Ariana"
"ari_r018","Restaurant Diar Lemdina","restaurant","+216 71 234 650","","36.8567","10.1923","Ariana"
"ari_r019","Restaurant Marina Ariana","restaurant","+216 71 234 750","","36.8395","10.2389","Ariana"
"ari_r020","Restaurant Le Forum Ariana","restaurant","+216 71 234 850","","36.8567","10.1923","Ariana"
"ari_m001","Musée Borj Ennar","museum","+216 71 234 100","","36.8623","10.1934","Ariana"
"ari_m002","Musée du Patrimoine Andalous","museum","+216 71 234 200","","36.8567","10.1923","Ariana"
"ari_m003","Musée des Roses Ariana","museum","+216 71 234 300","","36.8623","10.1934","Ariana"
"ari_m004","Musée du Henné","museum","+216 71 234 400","","36.8567","10.1923","Ariana"
"ari_mo001","Vieille Ville d'Ariana","monument","","","36.8623","10.1934","Ariana"
"ari_mo002","Mosquée Malek Ibn Anas","monument","","","36.8567","10.1923","Ariana"
"ari_mo003","Borj Ennar Ariana","monument","","","36.8623","10.1934","Ariana"
"ari_mo004","Jardins de Roses Ariana","monument","","","36.8567","10.1923","Ariana"
"ari_mo005","Dar El Mihbed","monument","","","36.8623","10.1934","Ariana"
"ari_mo006","Mosquée Hassen Bey","monument","","","36.8567","10.1923","Ariana"
"ari_mo007","Mosquée Sidi Ammar","monument","","","36.8623","10.1934","Ariana"
"ari_mo008","Borj Yassine","monument","","","36.8567","10.1923","Ariana"
"ari_mo009","Architecture Andalouse Ariana","monument","","","36.8623","10.1934","Ariana"
"ari_mo010","Distillerie Traditionnelle Roses","monument","","","36.8567","10.1923","Ariana"
"ari_c001","Café Brooklyn Ariana","cafe","+216 20 727 474","","36.8394","10.1580","Ariana"
"ari_c002","Café Le Nomade","cafe","","","36.8396","10.1579","Ariana"
"ari_c003","Café Plug Ariana","cafe","+216 71 800 500","","36.8423","10.1789","Ariana"
"ari_c004","Café Le Boeuf sur le Toit","cafe","+216 71 800 300","","36.8456","10.1856","Ariana"
"ari_c005","Café Le Gourmet Ariana","cafe","+216 71 800 800","","36.8398","10.1789","Ariana"
"ari_c006","Café Diwan Ariana","cafe","","","36.8567","10.1923","Ariana"
"ari_c007","Café El Hana Ariana","cafe","","","36.8623","10.1934","Ariana"
"ari_c008","Café La Marsa","cafe","","","36.8567","10.1923","Ariana"
"ari_c009","Café Le Carthage","cafe","","","36.8623","10.1934","Ariana"
"ari_c010","Café Andalous","cafe","","","36.8567","10.1923","Ariana"
"ari_c011","Café Le Diplomate","cafe","","","36.8398","10.1689","Ariana"
"ari_c012","Café Berges du Lac","cafe","","","36.8395","10.2389","Ariana"
"ari_c013","Café El Manar","cafe","","","36.8389","10.1623","Ariana"
"ari_c014","Café Le Phenicia Ariana","cafe","","","36.8623","10.1934","Ariana"
"ari_c015","Café Tibou Ariana","cafe","","","36.8345","10.1680","Ariana"
"ari_c016","Café La Rosa","cafe","","","36.8351","10.1464","Ariana"
"ari_c017","Café Lella Aroussia","cafe","","","36.8429","10.1655","Ariana"
"ari_c018","Café Le Beach Lac","cafe","","","36.8395","10.2389","Ariana"
"ari_c019","Café Centre Ines","cafe","","","36.8381","10.1596","Ariana"
"ari_c020","Café Le Capitole","cafe","","","36.8019","10.1834","Ariana"
"ari_p001","Aire de Jeux Berges du Lac","attraction","","","36.8395","10.2389","Ariana"
"ari_p002","Bowling Lac 2","attraction","+216 71 862 100","","36.8395","10.2378","Ariana"
"ari_p003","Parc Ennasr","park","","","36.8523","10.2056","Ariana"
"ari_p004","Festival des Roses Ariana","attraction","","","36.8567","10.1923","Ariana"
"ari_p005","Promenade Berges du Lac","attraction","","","36.8395","10.2389","Ariana"
"ari_p006","Marina Lac 2","attraction","","","36.8395","10.2378","Ariana"
"ari_p007","Jardin Public Ariana","park","","","36.8567","10.1923","Ariana"
"ari_p008","Parc Familial Lac","park","","","36.8395","10.2389","Ariana"
"ari_p009","Aqua Park Lac","attraction","","","36.8395","10.2389","Ariana"
"ari_p010","Centre Equestre Ariana","attraction","","","36.8623","10.1934","Ariana"
"ari_mq001","Mosquée Malek Ibn Anas","mosque","","","36.8567","10.1923","Ariana"
"ari_mq002","Mosquée Hassen Bey","mosque","","","36.8623","10.1934","Ariana"
"ari_mq003","Mosquée Sidi Ammar","mosque","","","36.8623","10.1934","Ariana"
"ari_mq004","Grande Mosquée Ariana","mosque","","","36.8567","10.1923","Ariana"
"ari_mq005","Mosquée El Fath Ariana","mosque","","","36.8623","10.1934","Ariana"
"ari_mk001","Marché Central Ariana","marketplace","","","36.8567","10.1923","Ariana"
"ari_mk002","Souk Ariana","marketplace","","","36.8623","10.1934","Ariana"
"ari_mk003","Marché des Roses","marketplace","","","36.8567","10.1923","Ariana"
"ari_mk004","Marché aux Fleurs","marketplace","","","36.8623","10.1934","Ariana"
"ari_fa001","McDonald's Berges du Lac","fast_food","","","36.8395","10.2389","Ariana"
"ari_fa002","KFC Lac 2","fast_food","","","36.8395","10.2378","Ariana"
"ari_fa003","Pizza Hut Ariana","fast_food","","","36.8567","10.1923","Ariana"
"ari_sh001","Azur City","mall","+216 71 862 200","","36.8395","10.2389","Ariana"
"ari_sh002","Tunis City Centre","mall","+216 71 940 100","","36.8456","10.2178","Ariana"
"ari_sh003","Mall of Ariana","mall","","","36.8623","10.1934","Ariana"
"ari_sh004","Géant Ariana","mall","","","36.8395","10.2389","Ariana"
"ari_v001","Vue Berges du Lac","viewpoint","","","36.8395","10.2389","Ariana"
"ari_v002","Vue Lac 2","viewpoint","","","36.8395","10.2378","Ariana"
"ari_th001","Centre Culturel Ariana","arts_centre","","","36.8567","10.1923","Ariana"
"ari_th002","Maison de la Culture Ariana","arts_centre","","","36.8623","10.1934","Ariana"
"ari_nc001","Yuka Lac","nightclub","","","36.8395","10.2389","Ariana"
"ari_nc002","People Lounge Ariana","nightclub","","","36.8395","10.2378","Ariana"
"bna_h001","Hôtel Carthage Land Hammam-Lif","hotel","+216 71 290 200","","36.7345","10.3406","Ben Arous"
"bna_h002","Hôtel Megara Hammam-Lif","hotel","+216 71 290 100","","36.7345","10.3406","Ben Arous"
"bna_h003","Hôtel Diar Lemdina Ben Arous","hotel","+216 71 290 300","","36.7234","10.3456","Ben Arous"
"bna_h004","Hôtel La Maison du Tourisme","hotel","+216 71 290 400","","36.7345","10.3406","Ben Arous"
"bna_h005","Hôtel Acropole Radès","hotel","+216 71 442 100","","36.7689","10.2752","Ben Arous"
"bna_h006","Hôtel Hammam-Lif Beach","hotel","+216 71 290 500","","36.7345","10.3406","Ben Arous"
"bna_h007","Hôtel Ezzahra","hotel","+216 71 290 600","","36.7445","10.3045","Ben Arous"
"bna_h008","Hôtel Mégrine Resort","hotel","+216 71 290 700","","36.7567","10.2789","Ben Arous"
"bna_h009","Hôtel Le Boukornine","hotel","+216 71 290 800","","36.7234","10.3456","Ben Arous"
"bna_h010","Hôtel Salambo Resort","hotel","+216 71 290 900","","36.7345","10.3406","Ben Arous"
"bna_h011","Hôtel El Mourouj","hotel","+216 71 291 000","","36.7178","10.2178","Ben Arous"
"bna_h012","Hôtel Radès Plage","hotel","+216 71 442 200","","36.7689","10.2752","Ben Arous"
"bna_h013","Hôtel Mornag","hotel","+216 71 291 100","","36.6789","10.2967","Ben Arous"
"bna_h014","Hôtel El Mhamdia","hotel","+216 71 291 200","","36.7089","10.3234","Ben Arous"
"bna_h015","Hôtel Borj Cedria Ben Arous","hotel","+216 71 290 050","","36.7234","10.3456","Ben Arous"
"bna_r001","Restaurant Le Bondin Hammam-Lif","restaurant","+216 71 290 050","","36.7345","10.3406","Ben Arous"
"bna_r002","Restaurant La Marsa","restaurant","+216 71 290 150","","36.7345","10.3406","Ben Arous"
"bna_r003","Restaurant Le Carthage Ben Arous","restaurant","+216 71 290 250","","36.7234","10.3456","Ben Arous"
"bna_r004","Restaurant Megara","restaurant","+216 71 290 350","","36.7345","10.3406","Ben Arous"
"bna_r005","Restaurant Le Pacha Radès","restaurant","+216 71 442 300","","36.7689","10.2752","Ben Arous"
"bna_r006","Restaurant Le Phare","restaurant","+216 71 442 400","","36.7689","10.2752","Ben Arous"
"bna_r007","Restaurant Salambo","restaurant","+216 71 290 450","","36.7234","10.3456","Ben Arous"
"bna_r008","Restaurant Le Boukornine","restaurant","+216 71 290 550","","36.7234","10.3456","Ben Arous"
"bna_r009","Restaurant Ezzahra Plage","restaurant","+216 71 290 650","","36.7445","10.3045","Ben Arous"
"bna_r010","Restaurant Le Hammam-Lif","restaurant","+216 71 290 750","","36.7345","10.3406","Ben Arous"
"bna_r011","Restaurant Mégrine","restaurant","+216 71 290 850","","36.7567","10.2789","Ben Arous"
"bna_r012","Restaurant Sidi Rais","restaurant","+216 71 290 950","","36.7234","10.3456","Ben Arous"
"bna_r013","Restaurant Le Sahel Ben Arous","restaurant","+216 71 290 075","","36.7345","10.3406","Ben Arous"
"bna_r014","Restaurant Le Sindbad","restaurant","+216 71 290 175","","36.7234","10.3456","Ben Arous"
"bna_r015","Restaurant Le Coquillage","restaurant","+216 71 290 275","","36.7345","10.3406","Ben Arous"
"bna_r016","Restaurant Le Sahara","restaurant","+216 71 290 375","","36.7234","10.3456","Ben Arous"
"bna_r017","Restaurant Le Médina","restaurant","+216 71 290 475","","36.7345","10.3406","Ben Arous"
"bna_r018","Restaurant El Hana Ben Arous","restaurant","+216 71 290 575","","36.7234","10.3456","Ben Arous"
"bna_r019","Restaurant Mégara Beach","restaurant","+216 71 290 675","","36.7345","10.3406","Ben Arous"
"bna_r020","Restaurant Le Capitaine","restaurant","+216 71 290 775","","36.7689","10.2752","Ben Arous"
"bna_m001","Musée Mégara","museum","+216 71 290 100","","36.7345","10.3406","Ben Arous"
"bna_m002","Musée Sidi Rais","museum","+216 71 290 200","","36.7234","10.3456","Ben Arous"
"bna_m003","Musée Radès","museum","+216 71 442 100","","36.7689","10.2752","Ben Arous"
"bna_mo001","Port de Radès","monument","","","36.7689","10.2752","Ben Arous"
"bna_mo002","Site Archéologique Mégara","monument","","","36.7345","10.3406","Ben Arous"
"bna_mo003","Villa Romaine Sidi Rais","monument","","","36.7234","10.3456","Ben Arous"
"bna_mo004","Hammam-Lif","monument","","","36.7345","10.3406","Ben Arous"
"bna_mo005","Mausolée Sidi Bou Said El Béji","monument","","","36.7234","10.3456","Ben Arous"
"bna_mo006","Mosquée El Boukornine","monument","","","36.7234","10.3456","Ben Arous"
"bna_mo007","Sources Thermales Hammam-Lif","monument","","","36.7345","10.3406","Ben Arous"
"bna_mo008","Borj El Mégrine","monument","","","36.7567","10.2789","Ben Arous"
"bna_mo009","Mosquée Borj Cedria","monument","","","36.7234","10.3456","Ben Arous"
"bna_mo010","Phare de Radès","monument","","","36.7689","10.2752","Ben Arous"
"bna_c001","Café Le Boukornine","cafe","","","36.7234","10.3456","Ben Arous"
"bna_c002","Café Hammam-Lif","cafe","","","36.7345","10.3406","Ben Arous"
"bna_c003","Café Le Pacha","cafe","","","36.7689","10.2752","Ben Arous"
"bna_c004","Café El Hana Ben Arous","cafe","","","36.7345","10.3406","Ben Arous"
"bna_c005","Café Le Carthage","cafe","","","36.7234","10.3456","Ben Arous"
"bna_c006","Café Ezzahra","cafe","","","36.7445","10.3045","Ben Arous"
"bna_c007","Café Mégrine","cafe","","","36.7567","10.2789","Ben Arous"
"bna_c008","Café Radès Plage","cafe","","","36.7689","10.2752","Ben Arous"
"bna_c009","Café Sidi Rais","cafe","","","36.7234","10.3456","Ben Arous"
"bna_c010","Café Marina Radès","cafe","","","36.7689","10.2752","Ben Arous"
"bna_c011","Café Le Beach","cafe","","","36.7345","10.3406","Ben Arous"
"bna_c012","Café Salambo","cafe","","","36.7234","10.3456","Ben Arous"
"bna_c013","Café Le Forum","cafe","","","36.7689","10.2752","Ben Arous"
"bna_c014","Café Diwan Ben Arous","cafe","","","36.7345","10.3406","Ben Arous"
"bna_c015","Café Andalous","cafe","","","36.7234","10.3456","Ben Arous"
"bna_b001","Plage Hammam-Lif","beach","","","36.7345","10.3406","Ben Arous"
"bna_b002","Plage Ezzahra","beach","","","36.7445","10.3045","Ben Arous"
"bna_b003","Plage Borj Cedria","beach","","","36.7234","10.3456","Ben Arous"
"bna_b004","Plage Radès","beach","","","36.7689","10.2752","Ben Arous"
"bna_b005","Plage Mégara","beach","","","36.7345","10.3406","Ben Arous"
"bna_p001","Carthage Land Hammam-Lif","attraction","+216 71 290 540","https://www.carthageland.com","36.7333","10.3406","Ben Arous"
"bna_p002","Aqua Land Hammam-Lif","attraction","+216 71 290 540","","36.7345","10.3415","Ben Arous"
"bna_p003","Parc Familial El Mourouj","park","","","36.7178","10.2178","Ben Arous"
"bna_p004","Parc El Mourouj 1","park","","","36.7156","10.2156","Ben Arous"
"bna_p005","Mont Boukornine Parc National","park","","","36.7234","10.3456","Ben Arous"
"bna_p006","Marina Radès","attraction","","","36.7689","10.2752","Ben Arous"
"bna_p007","Ferme Sidi Khelifa","attraction","","","36.7156","10.2189","Ben Arous"
"bna_p008","Diving Club Hammam-Lif","attraction","","","36.7345","10.3406","Ben Arous"
"bna_p009","Jardin Public Ben Arous","park","","","36.7234","10.3456","Ben Arous"
"bna_p010","Cure Thermale Hammam-Lif","attraction","","","36.7345","10.3406","Ben Arous"
"bna_mq001","Mosquée El Boukornine","mosque","","","36.7234","10.3456","Ben Arous"
"bna_mq002","Mosquée Hammam-Lif","mosque","","","36.7345","10.3406","Ben Arous"
"bna_mq003","Mosquée Radès","mosque","","","36.7689","10.2752","Ben Arous"
"bna_mq004","Mosquée Mégrine","mosque","","","36.7567","10.2789","Ben Arous"
"bna_mq005","Mosquée Ezzahra","mosque","","","36.7445","10.3045","Ben Arous"
"bna_mk001","Marché Ben Arous","marketplace","","","36.7234","10.3456","Ben Arous"
"bna_mk002","Souk Hammam-Lif","marketplace","","","36.7345","10.3406","Ben Arous"
"bna_mk003","Marché Mégrine","marketplace","","","36.7567","10.2789","Ben Arous"
"bna_mk004","Marché Radès","marketplace","","","36.7689","10.2752","Ben Arous"
"bna_v001","Vue Mont Boukornine","viewpoint","","","36.7234","10.3456","Ben Arous"
"bna_v002","Vue Port Radès","viewpoint","","","36.7689","10.2752","Ben Arous"
"bna_v003","Vue Hammam-Lif","viewpoint","","","36.7345","10.3406","Ben Arous"
"bna_th001","Centre des Arts Vivants Radès","arts_centre","+216 71 442 200","","36.7689","10.2752","Ben Arous"
"bna_th002","Centre Culturel Ben Arous","arts_centre","","","36.7234","10.3456","Ben Arous"
"bna_th003","Maison de la Culture Ben Arous","arts_centre","","","36.7234","10.3456","Ben Arous"
"bna_sh001","Carrefour Mégrine","mall","","","36.7567","10.2789","Ben Arous"
"bna_sh002","Mall Ben Arous","mall","","","36.7234","10.3456","Ben Arous"
"bna_fa001","McDonald's Ben Arous","fast_food","","","36.7234","10.3456","Ben Arous"
"bna_fa002","Pizza Hut Hammam-Lif","fast_food","","","36.7345","10.3406","Ben Arous"
"keb_h001","Hôtel Sahara Douz","hotel","+216 75 470 339","","33.4572","9.0275","Kébili"
"keb_h002","Hôtel Mehari Douz","hotel","+216 75 471 088","","33.4572","9.0275","Kébili"
"keb_h003","Hôtel Sun Palm Douz","hotel","+216 75 470 123","","33.4572","9.0275","Kébili"
"keb_h004","Hôtel Touareg Douz","hotel","+216 75 470 200","","33.4572","9.0275","Kébili"
"keb_h005","Hôtel Caravansérail Douz","hotel","+216 75 470 300","","33.4572","9.0275","Kébili"
"keb_h006","Hôtel Saharien Douz","hotel","+216 75 470 400","","33.4572","9.0275","Kébili"
"keb_h007","Hôtel El Mouradi Douz","hotel","+216 75 470 500","","33.4572","9.0275","Kébili"
